"sd_group","date","year","month","avrain"
"Murrumbidgee",1917-04-01,1917,4,12.3422222222222
"Murrumbidgee",1917-05-01,1917,5,46.1192592592593
"Murrumbidgee",1917-06-01,1917,6,67.0288888888889
"Murrumbidgee",1917-07-01,1917,7,77.8881481481481
"Murrumbidgee",1917-08-01,1917,8,70.9859259259259
"Murrumbidgee",1917-09-01,1917,9,56.5822222222222
"Murrumbidgee",1917-10-01,1917,10,95.1962962962963
"Murrumbidgee",1917-11-01,1917,11,95.805925925926
"Murrumbidgee",1917-12-01,1917,12,28.4733333333333
"Murrumbidgee",1918-01-01,1918,1,69.9177777777778
"Murrumbidgee",1918-02-01,1918,2,42.7348148148148
"Murrumbidgee",1918-03-01,1918,3,35.0192592592593
"Murrumbidgee",1918-04-01,1918,4,38.2348148148148
"Murrumbidgee",1918-05-01,1918,5,69.9777777777778
"Murrumbidgee",1918-06-01,1918,6,39.8911111111111
"Murrumbidgee",1918-07-01,1918,7,25.0725925925926
"Murrumbidgee",1918-08-01,1918,8,76.7385185185185
"Murrumbidgee",1918-09-01,1918,9,14.2162962962963
"Murrumbidgee",1918-10-01,1918,10,21.3340740740741
"Murrumbidgee",1918-11-01,1918,11,3.54296296296296
"Murrumbidgee",1918-12-01,1918,12,10.2792592592593
"Murrumbidgee",1919-01-01,1919,1,3.85481481481481
"Murrumbidgee",1919-02-01,1919,2,39.6348148148148
"Murrumbidgee",1919-03-01,1919,3,21.4251851851852
"Murrumbidgee",1919-04-01,1919,4,26.2088888888889
"Murrumbidgee",1919-05-01,1919,5,59.5074074074074
"Murrumbidgee",1919-06-01,1919,6,19.4681481481481
"Murrumbidgee",1919-07-01,1919,7,12.397037037037
"Murrumbidgee",1919-08-01,1919,8,19.4851851851852
"Murrumbidgee",1919-09-01,1919,9,25.38
"Murrumbidgee",1919-10-01,1919,10,25.4696296296296
"Murrumbidgee",1919-11-01,1919,11,10.8807407407407
"Murrumbidgee",1919-12-01,1919,12,59.857037037037
"Murrumbidgee",1920-01-01,1920,1,14.9451851851852
"Murrumbidgee",1920-02-01,1920,2,4.03925925925926
"Murrumbidgee",1920-03-01,1920,3,19.9814814814815
"Murrumbidgee",1920-04-01,1920,4,18.9955555555556
"Murrumbidgee",1920-05-01,1920,5,7.91111111111111
"Murrumbidgee",1920-06-01,1920,6,82.8459259259259
"Murrumbidgee",1920-07-01,1920,7,68.4629629629629
"Murrumbidgee",1920-08-01,1920,8,72.9096296296296
"Murrumbidgee",1920-09-01,1920,9,73.5229629629629
"Murrumbidgee",1920-10-01,1920,10,65.58
"Murrumbidgee",1920-11-01,1920,11,44.5288888888889
"Murrumbidgee",1920-12-01,1920,12,68.3066666666667
"Murrumbidgee",1921-01-01,1921,1,28.997037037037
"Murrumbidgee",1921-02-01,1921,2,37.0259259259259
"Murrumbidgee",1921-03-01,1921,3,44.5177777777778
"Murrumbidgee",1921-04-01,1921,4,47.0644444444445
"Murrumbidgee",1921-05-01,1921,5,60.0525925925926
"Murrumbidgee",1921-06-01,1921,6,72.2074074074074
"Murrumbidgee",1921-07-01,1921,7,28.9022222222222
"Murrumbidgee",1921-08-01,1921,8,44.717037037037
"Murrumbidgee",1921-09-01,1921,9,64.437037037037
"Murrumbidgee",1921-10-01,1921,10,35.9488888888889
"Murrumbidgee",1921-11-01,1921,11,10.037037037037
"Murrumbidgee",1921-12-01,1921,12,52.1911111111111
"Murrumbidgee",1922-01-01,1922,1,21.4496296296296
"Murrumbidgee",1922-02-01,1922,2,24.4096296296296
"Murrumbidgee",1922-03-01,1922,3,2.70888888888889
"Murrumbidgee",1922-04-01,1922,4,46.137037037037
"Murrumbidgee",1922-05-01,1922,5,26.9348148148148
"Murrumbidgee",1922-06-01,1922,6,28.9051851851852
"Murrumbidgee",1922-07-01,1922,7,67.7822222222222
"Murrumbidgee",1922-08-01,1922,8,34.4888888888889
"Murrumbidgee",1922-09-01,1922,9,32.017037037037
"Murrumbidgee",1922-10-01,1922,10,24.7748148148148
"Murrumbidgee",1922-11-01,1922,11,1.26592592592593
"Murrumbidgee",1922-12-01,1922,12,56.9622222222222
"Murrumbidgee",1923-01-01,1923,1,13.7696296296296
"Murrumbidgee",1923-02-01,1923,2,0.546666666666667
"Murrumbidgee",1923-03-01,1923,3,3.76074074074074
"Murrumbidgee",1923-04-01,1923,4,2.88592592592593
"Murrumbidgee",1923-05-01,1923,5,38.6296296296296
"Murrumbidgee",1923-06-01,1923,6,155.548888888889
"Murrumbidgee",1923-07-01,1923,7,88.12
"Murrumbidgee",1923-08-01,1923,8,29.4333333333333
"Murrumbidgee",1923-09-01,1923,9,42.1977777777778
"Murrumbidgee",1923-10-01,1923,10,42.5096296296297
"Murrumbidgee",1923-11-01,1923,11,20.8955555555556
"Murrumbidgee",1923-12-01,1923,12,60.7022222222222
"Murrumbidgee",1924-01-01,1924,1,26.8207407407407
"Murrumbidgee",1924-02-01,1924,2,64.5525925925926
"Murrumbidgee",1924-03-01,1924,3,27.3955555555556
"Murrumbidgee",1924-04-01,1924,4,40.7281481481482
"Murrumbidgee",1924-05-01,1924,5,29.0051851851852
"Murrumbidgee",1924-06-01,1924,6,43.6066666666667
"Murrumbidgee",1924-07-01,1924,7,23.3059259259259
"Murrumbidgee",1924-08-01,1924,8,71.2925925925926
"Murrumbidgee",1924-09-01,1924,9,42.422962962963
"Murrumbidgee",1924-10-01,1924,10,35.9696296296296
"Murrumbidgee",1924-11-01,1924,11,112.525925925926
"Murrumbidgee",1924-12-01,1924,12,37.9740740740741
"Murrumbidgee",1925-01-01,1925,1,85.2718518518518
"Murrumbidgee",1925-02-01,1925,2,38.5881481481482
"Murrumbidgee",1925-03-01,1925,3,19.0125925925926
"Murrumbidgee",1925-04-01,1925,4,6.29259259259259
"Murrumbidgee",1925-05-01,1925,5,99.4992592592593
"Murrumbidgee",1925-06-01,1925,6,55.3644444444444
"Murrumbidgee",1925-07-01,1925,7,43.2266666666667
"Murrumbidgee",1925-08-01,1925,8,38.5414814814815
"Murrumbidgee",1925-09-01,1925,9,24.2133333333333
"Murrumbidgee",1925-10-01,1925,10,17.7111111111111
"Murrumbidgee",1925-11-01,1925,11,42.8214814814815
"Murrumbidgee",1925-12-01,1925,12,5.2237037037037
"Murrumbidgee",1926-01-01,1926,1,12.6733333333333
"Murrumbidgee",1926-02-01,1926,2,1.46888888888889
"Murrumbidgee",1926-03-01,1926,3,60.2659259259259
"Murrumbidgee",1926-04-01,1926,4,98.6096296296296
"Murrumbidgee",1926-05-01,1926,5,58.5681481481482
"Murrumbidgee",1926-06-01,1926,6,50.1496296296296
"Murrumbidgee",1926-07-01,1926,7,39.0311111111111
"Murrumbidgee",1926-08-01,1926,8,50.4037037037037
"Murrumbidgee",1926-09-01,1926,9,32.2266666666667
"Murrumbidgee",1926-10-01,1926,10,33.3562962962963
"Murrumbidgee",1926-11-01,1926,11,7.91259259259259
"Murrumbidgee",1926-12-01,1926,12,35.3844444444444
"Murrumbidgee",1927-01-01,1927,1,26.9074074074074
"Murrumbidgee",1927-02-01,1927,2,8.05851851851852
"Murrumbidgee",1927-03-01,1927,3,6.86444444444444
"Murrumbidgee",1927-04-01,1927,4,10.8059259259259
"Murrumbidgee",1927-05-01,1927,5,35.602962962963
"Murrumbidgee",1927-06-01,1927,6,15.6548148148148
"Murrumbidgee",1927-07-01,1927,7,35.517037037037
"Murrumbidgee",1927-08-01,1927,8,36.8711111111111
"Murrumbidgee",1927-09-01,1927,9,26.5311111111111
"Murrumbidgee",1927-10-01,1927,10,64.5948148148149
"Murrumbidgee",1927-11-01,1927,11,26.0488888888889
"Murrumbidgee",1927-12-01,1927,12,13.7681481481481
"Murrumbidgee",1928-01-01,1928,1,66.9614814814815
"Murrumbidgee",1928-02-01,1928,2,107.022962962963
"Murrumbidgee",1928-03-01,1928,3,69.3777777777778
"Murrumbidgee",1928-04-01,1928,4,39.3851851851852
"Murrumbidgee",1928-05-01,1928,5,30.6592592592593
"Murrumbidgee",1928-06-01,1928,6,28.6222222222222
"Murrumbidgee",1928-07-01,1928,7,44.1488888888889
"Murrumbidgee",1928-08-01,1928,8,11.7251851851852
"Murrumbidgee",1928-09-01,1928,9,18.7088888888889
"Murrumbidgee",1928-10-01,1928,10,40.6962962962963
"Murrumbidgee",1928-11-01,1928,11,6.00370370370371
"Murrumbidgee",1928-12-01,1928,12,7.96666666666667
"Murrumbidgee",1929-01-01,1929,1,4.92148148148148
"Murrumbidgee",1929-02-01,1929,2,28.2807407407407
"Murrumbidgee",1929-03-01,1929,3,31.0851851851852
"Murrumbidgee",1929-04-01,1929,4,44.8229629629629
"Murrumbidgee",1929-05-01,1929,5,16.2266666666667
"Murrumbidgee",1929-06-01,1929,6,21.1177777777778
"Murrumbidgee",1929-07-01,1929,7,14.9296296296296
"Murrumbidgee",1929-08-01,1929,8,47.1303703703704
"Murrumbidgee",1929-09-01,1929,9,43.057037037037
"Murrumbidgee",1929-10-01,1929,10,31.6355555555556
"Murrumbidgee",1929-11-01,1929,11,33.942962962963
"Murrumbidgee",1929-12-01,1929,12,47.2274074074074
"Murrumbidgee",1930-01-01,1930,1,8.33259259259259
"Murrumbidgee",1930-02-01,1930,2,11.5859259259259
"Murrumbidgee",1930-03-01,1930,3,10.2266666666667
"Murrumbidgee",1930-04-01,1930,4,21.0037037037037
"Murrumbidgee",1930-05-01,1930,5,40.2459259259259
"Murrumbidgee",1930-06-01,1930,6,42.04
"Murrumbidgee",1930-07-01,1930,7,37.7014814814815
"Murrumbidgee",1930-08-01,1930,8,56.4881481481481
"Murrumbidgee",1930-09-01,1930,9,18.9540740740741
"Murrumbidgee",1930-10-01,1930,10,97.9859259259259
"Murrumbidgee",1930-11-01,1930,11,31.397037037037
"Murrumbidgee",1930-12-01,1930,12,100.931111111111
"Murrumbidgee",1931-01-01,1931,1,21.937037037037
"Murrumbidgee",1931-02-01,1931,2,10.9703703703704
"Murrumbidgee",1931-03-01,1931,3,92.8474074074074
"Murrumbidgee",1931-04-01,1931,4,58.3859259259259
"Murrumbidgee",1931-05-01,1931,5,121.678518518519
"Murrumbidgee",1931-06-01,1931,6,139.512592592593
"Murrumbidgee",1931-07-01,1931,7,36.617037037037
"Murrumbidgee",1931-08-01,1931,8,25.9281481481482
"Murrumbidgee",1931-09-01,1931,9,39.8362962962963
"Murrumbidgee",1931-10-01,1931,10,20.9674074074074
"Murrumbidgee",1931-11-01,1931,11,45.3511111111111
"Murrumbidgee",1931-12-01,1931,12,15.6881481481481
"Murrumbidgee",1932-01-01,1932,1,1.89851851851852
"Murrumbidgee",1932-02-01,1932,2,50.3666666666667
"Murrumbidgee",1932-03-01,1932,3,74.6748148148148
"Murrumbidgee",1932-04-01,1932,4,72.9533333333333
"Murrumbidgee",1932-05-01,1932,5,18.0496296296296
"Murrumbidgee",1932-06-01,1932,6,52.2807407407407
"Murrumbidgee",1932-07-01,1932,7,38.7644444444445
"Murrumbidgee",1932-08-01,1932,8,71.5718518518519
"Murrumbidgee",1932-09-01,1932,9,40.2718518518519
"Murrumbidgee",1932-10-01,1932,10,19.9503703703704
"Murrumbidgee",1932-11-01,1932,11,26.0696296296296
"Murrumbidgee",1932-12-01,1932,12,17.1562962962963
"Murrumbidgee",1933-01-01,1933,1,41.7888888888889
"Murrumbidgee",1933-02-01,1933,2,0.626666666666666
"Murrumbidgee",1933-03-01,1933,3,17.7740740740741
"Murrumbidgee",1933-04-01,1933,4,24.9422222222222
"Murrumbidgee",1933-05-01,1933,5,32.5148148148148
"Murrumbidgee",1933-06-01,1933,6,32.1555555555556
"Murrumbidgee",1933-07-01,1933,7,46.2785185185185
"Murrumbidgee",1933-08-01,1933,8,23.9333333333333
"Murrumbidgee",1933-09-01,1933,9,58.1733333333333
"Murrumbidgee",1933-10-01,1933,10,25.5955555555556
"Murrumbidgee",1933-11-01,1933,11,67.7162962962963
"Murrumbidgee",1933-12-01,1933,12,84.605925925926
"Murrumbidgee",1934-01-01,1934,1,60.5651851851852
"Murrumbidgee",1934-02-01,1934,2,70.7074074074074
"Murrumbidgee",1934-03-01,1934,3,20.9711111111111
"Murrumbidgee",1934-04-01,1934,4,48.7674074074074
"Murrumbidgee",1934-05-01,1934,5,0.671111111111111
"Murrumbidgee",1934-06-01,1934,6,41.0318518518519
"Murrumbidgee",1934-07-01,1934,7,68.1762962962963
"Murrumbidgee",1934-08-01,1934,8,66.6451851851852
"Murrumbidgee",1934-09-01,1934,9,25.2933333333333
"Murrumbidgee",1934-10-01,1934,10,99.9562962962963
"Murrumbidgee",1934-11-01,1934,11,87.6400000000001
"Murrumbidgee",1934-12-01,1934,12,19.3244444444444
"Murrumbidgee",1935-01-01,1935,1,38.2637037037037
"Murrumbidgee",1935-02-01,1935,2,37.66
"Murrumbidgee",1935-03-01,1935,3,12.0274074074074
"Murrumbidgee",1935-04-01,1935,4,79.8585185185185
"Murrumbidgee",1935-05-01,1935,5,7.09925925925926
"Murrumbidgee",1935-06-01,1935,6,21.8192592592593
"Murrumbidgee",1935-07-01,1935,7,47.9422222222222
"Murrumbidgee",1935-08-01,1935,8,31.8548148148148
"Murrumbidgee",1935-09-01,1935,9,49.4970370370371
"Murrumbidgee",1935-10-01,1935,10,47.3562962962963
"Murrumbidgee",1935-11-01,1935,11,10.1296296296296
"Murrumbidgee",1935-12-01,1935,12,23.8844444444444
"Murrumbidgee",1936-01-01,1936,1,80.5162962962963
"Murrumbidgee",1936-02-01,1936,2,52.6207407407408
"Murrumbidgee",1936-03-01,1936,3,37.8333333333333
"Murrumbidgee",1936-04-01,1936,4,27.2533333333333
"Murrumbidgee",1936-05-01,1936,5,16.7703703703704
"Murrumbidgee",1936-06-01,1936,6,70.777037037037
"Murrumbidgee",1936-07-01,1936,7,86.6044444444445
"Murrumbidgee",1936-08-01,1936,8,42.9222222222222
"Murrumbidgee",1936-09-01,1936,9,15.6896296296296
"Murrumbidgee",1936-10-01,1936,10,25.4866666666667
"Murrumbidgee",1936-11-01,1936,11,8.03259259259259
"Murrumbidgee",1936-12-01,1936,12,98.7177777777778
"Murrumbidgee",1937-01-01,1937,1,70.8022222222222
"Murrumbidgee",1937-02-01,1937,2,4.18814814814815
"Murrumbidgee",1937-03-01,1937,3,27.0074074074074
"Murrumbidgee",1937-04-01,1937,4,11.9281481481482
"Murrumbidgee",1937-05-01,1937,5,24.9755555555556
"Murrumbidgee",1937-06-01,1937,6,30.9022222222222
"Murrumbidgee",1937-07-01,1937,7,12.1807407407407
"Murrumbidgee",1937-08-01,1937,8,46.2266666666667
"Murrumbidgee",1937-09-01,1937,9,36.1733333333333
"Murrumbidgee",1937-10-01,1937,10,45.6007407407408
"Murrumbidgee",1937-11-01,1937,11,16.0985185185185
"Murrumbidgee",1937-12-01,1937,12,33.1681481481482
"Murrumbidgee",1938-01-01,1938,1,21.3748148148148
"Murrumbidgee",1938-02-01,1938,2,24.7103703703704
"Murrumbidgee",1938-03-01,1938,3,3.3437037037037
"Murrumbidgee",1938-04-01,1938,4,23.4377777777778
"Murrumbidgee",1938-05-01,1938,5,13.9659259259259
"Murrumbidgee",1938-06-01,1938,6,45.2207407407407
"Murrumbidgee",1938-07-01,1938,7,44.04
"Murrumbidgee",1938-08-01,1938,8,56.62
"Murrumbidgee",1938-09-01,1938,9,12.2562962962963
"Murrumbidgee",1938-10-01,1938,10,53.2925925925926
"Murrumbidgee",1938-11-01,1938,11,10.5748148148148
"Murrumbidgee",1938-12-01,1938,12,1.5
"Murrumbidgee",1939-01-01,1939,1,5.41481481481481
"Murrumbidgee",1939-02-01,1939,2,75.3251851851852
"Murrumbidgee",1939-03-01,1939,3,127.172592592593
"Murrumbidgee",1939-04-01,1939,4,111.438518518518
"Murrumbidgee",1939-05-01,1939,5,23.317037037037
"Murrumbidgee",1939-06-01,1939,6,83.3555555555556
"Murrumbidgee",1939-07-01,1939,7,26.6237037037037
"Murrumbidgee",1939-08-01,1939,8,107.833333333333
"Murrumbidgee",1939-09-01,1939,9,26.4555555555555
"Murrumbidgee",1939-10-01,1939,10,58.6274074074074
"Murrumbidgee",1939-11-01,1939,11,75.3133333333333
"Murrumbidgee",1939-12-01,1939,12,5.55407407407408
"Murrumbidgee",1940-01-01,1940,1,11.0681481481482
"Murrumbidgee",1940-02-01,1940,2,3.43111111111111
"Murrumbidgee",1940-03-01,1940,3,2.07925925925926
"Murrumbidgee",1940-04-01,1940,4,83.3466666666667
"Murrumbidgee",1940-05-01,1940,5,17.2496296296296
"Murrumbidgee",1940-06-01,1940,6,9.66148148148148
"Murrumbidgee",1940-07-01,1940,7,16.8118518518519
"Murrumbidgee",1940-08-01,1940,8,14.5681481481481
"Murrumbidgee",1940-09-01,1940,9,39.8503703703703
"Murrumbidgee",1940-10-01,1940,10,2.01407407407407
"Murrumbidgee",1940-11-01,1940,11,16.0385185185185
"Murrumbidgee",1940-12-01,1940,12,45.1548148148148
"Murrumbidgee",1941-01-01,1941,1,120.143703703704
"Murrumbidgee",1941-02-01,1941,2,26.1888888888889
"Murrumbidgee",1941-03-01,1941,3,40.2444444444444
"Murrumbidgee",1941-04-01,1941,4,3.96296296296296
"Murrumbidgee",1941-05-01,1941,5,20.8177777777778
"Murrumbidgee",1941-06-01,1941,6,36.4525925925926
"Murrumbidgee",1941-07-01,1941,7,33.1985185185185
"Murrumbidgee",1941-08-01,1941,8,19.8422222222222
"Murrumbidgee",1941-09-01,1941,9,32.2333333333333
"Murrumbidgee",1941-10-01,1941,10,26.8311111111111
"Murrumbidgee",1941-11-01,1941,11,19.7414814814815
"Murrumbidgee",1941-12-01,1941,12,13.5955555555555
"Murrumbidgee",1942-01-01,1942,1,9.26296296296296
"Murrumbidgee",1942-02-01,1942,2,42.5911111111111
"Murrumbidgee",1942-03-01,1942,3,21.8259259259259
"Murrumbidgee",1942-04-01,1942,4,17.6148148148148
"Murrumbidgee",1942-05-01,1942,5,116.774074074074
"Murrumbidgee",1942-06-01,1942,6,69.2392592592592
"Murrumbidgee",1942-07-01,1942,7,30.6866666666667
"Murrumbidgee",1942-08-01,1942,8,49.7059259259259
"Murrumbidgee",1942-09-01,1942,9,30.8325925925926
"Murrumbidgee",1942-10-01,1942,10,39.5503703703704
"Murrumbidgee",1942-11-01,1942,11,42.2785185185185
"Murrumbidgee",1942-12-01,1942,12,23.9296296296296
"Murrumbidgee",1943-01-01,1943,1,46.68
"Murrumbidgee",1943-02-01,1943,2,18.3607407407407
"Murrumbidgee",1943-03-01,1943,3,5.9237037037037
"Murrumbidgee",1943-04-01,1943,4,55.2385185185185
"Murrumbidgee",1943-05-01,1943,5,40.2377777777778
"Murrumbidgee",1943-06-01,1943,6,26.4466666666667
"Murrumbidgee",1943-07-01,1943,7,41.9185185185185
"Murrumbidgee",1943-08-01,1943,8,46.0318518518518
"Murrumbidgee",1943-09-01,1943,9,50.8925925925926
"Murrumbidgee",1943-10-01,1943,10,35.2348148148148
"Murrumbidgee",1943-11-01,1943,11,60.0407407407408
"Murrumbidgee",1943-12-01,1943,12,5.97333333333333
"Murrumbidgee",1944-01-01,1944,1,2.91777777777778
"Murrumbidgee",1944-02-01,1944,2,4.18666666666667
"Murrumbidgee",1944-03-01,1944,3,17.5592592592593
"Murrumbidgee",1944-04-01,1944,4,34.1540740740741
"Murrumbidgee",1944-05-01,1944,5,55.7348148148148
"Murrumbidgee",1944-06-01,1944,6,7.34296296296296
"Murrumbidgee",1944-07-01,1944,7,16.6311111111111
"Murrumbidgee",1944-08-01,1944,8,19.9948148148148
"Murrumbidgee",1944-09-01,1944,9,7.4362962962963
"Murrumbidgee",1944-10-01,1944,10,39.8525925925926
"Murrumbidgee",1944-11-01,1944,11,12.3044444444444
"Murrumbidgee",1944-12-01,1944,12,18.4918518518518
"Murrumbidgee",1945-01-01,1945,1,32.6555555555556
"Murrumbidgee",1945-02-01,1945,2,19.7051851851852
"Murrumbidgee",1945-03-01,1945,3,8.12
"Murrumbidgee",1945-04-01,1945,4,15.6066666666667
"Murrumbidgee",1945-05-01,1945,5,23.417037037037
"Murrumbidgee",1945-06-01,1945,6,75.2170370370371
"Murrumbidgee",1945-07-01,1945,7,37.5585185185185
"Murrumbidgee",1945-08-01,1945,8,61.0725925925926
"Murrumbidgee",1945-09-01,1945,9,15.1592592592593
"Murrumbidgee",1945-10-01,1945,10,53.0155555555556
"Murrumbidgee",1945-11-01,1945,11,20.04
"Murrumbidgee",1945-12-01,1945,12,15.4148148148148
"Murrumbidgee",1946-01-01,1946,1,56.802962962963
"Murrumbidgee",1946-02-01,1946,2,107.331111111111
"Murrumbidgee",1946-03-01,1946,3,37.4548148148148
"Murrumbidgee",1946-04-01,1946,4,14.6155555555556
"Murrumbidgee",1946-05-01,1946,5,21.12
"Murrumbidgee",1946-06-01,1946,6,32.6340740740741
"Murrumbidgee",1946-07-01,1946,7,50.3007407407407
"Murrumbidgee",1946-08-01,1946,8,25.2296296296296
"Murrumbidgee",1946-09-01,1946,9,5.33407407407407
"Murrumbidgee",1946-10-01,1946,10,18.5651851851852
"Murrumbidgee",1946-11-01,1946,11,56.1237037037037
"Murrumbidgee",1946-12-01,1946,12,37.4311111111111
"Murrumbidgee",1947-01-01,1947,1,2.6237037037037
"Murrumbidgee",1947-02-01,1947,2,57.2466666666667
"Murrumbidgee",1947-03-01,1947,3,59.0251851851852
"Murrumbidgee",1947-04-01,1947,4,28.5637037037037
"Murrumbidgee",1947-05-01,1947,5,15.64
"Murrumbidgee",1947-06-01,1947,6,33.4814814814815
"Murrumbidgee",1947-07-01,1947,7,68.2162962962963
"Murrumbidgee",1947-08-01,1947,8,41.7911111111111
"Murrumbidgee",1947-09-01,1947,9,52.8888888888889
"Murrumbidgee",1947-10-01,1947,10,41.6622222222222
"Murrumbidgee",1947-11-01,1947,11,56.4029629629629
"Murrumbidgee",1947-12-01,1947,12,102.671851851852
"Murrumbidgee",1948-01-01,1948,1,30.182962962963
"Murrumbidgee",1948-02-01,1948,2,59.2533333333333
"Murrumbidgee",1948-03-01,1948,3,3.73851851851852
"Murrumbidgee",1948-04-01,1948,4,43.9985185185185
"Murrumbidgee",1948-05-01,1948,5,40.3896296296296
"Murrumbidgee",1948-06-01,1948,6,67.1325925925926
"Murrumbidgee",1948-07-01,1948,7,16.4711111111111
"Murrumbidgee",1948-08-01,1948,8,23.202962962963
"Murrumbidgee",1948-09-01,1948,9,25.4414814814815
"Murrumbidgee",1948-10-01,1948,10,47.3237037037037
"Murrumbidgee",1948-11-01,1948,11,37.882962962963
"Murrumbidgee",1948-12-01,1948,12,41.9133333333333
"Murrumbidgee",1949-01-01,1949,1,19.0074074074074
"Murrumbidgee",1949-02-01,1949,2,24.4748148148148
"Murrumbidgee",1949-03-01,1949,3,93.6874074074074
"Murrumbidgee",1949-04-01,1949,4,20.0533333333333
"Murrumbidgee",1949-05-01,1949,5,54.6503703703704
"Murrumbidgee",1949-06-01,1949,6,20.7948148148148
"Murrumbidgee",1949-07-01,1949,7,44.317037037037
"Murrumbidgee",1949-08-01,1949,8,11.2444444444444
"Murrumbidgee",1949-09-01,1949,9,45.8466666666667
"Murrumbidgee",1949-10-01,1949,10,102.439259259259
"Murrumbidgee",1949-11-01,1949,11,53.6496296296297
"Murrumbidgee",1949-12-01,1949,12,16.6288888888889
"Murrumbidgee",1950-01-01,1950,1,33.9659259259259
"Murrumbidgee",1950-02-01,1950,2,118.728148148148
"Murrumbidgee",1950-03-01,1950,3,115.145185185185
"Murrumbidgee",1950-04-01,1950,4,29.4585185185185
"Murrumbidgee",1950-05-01,1950,5,37.7562962962963
"Murrumbidgee",1950-06-01,1950,6,51.0414814814815
"Murrumbidgee",1950-07-01,1950,7,56.8037037037037
"Murrumbidgee",1950-08-01,1950,8,34.8066666666667
"Murrumbidgee",1950-09-01,1950,9,36.2266666666667
"Murrumbidgee",1950-10-01,1950,10,97.6614814814815
